timestamp,steering_angle_rad,image_filename
20250622_102443_132715,-0.09,image_JP_20250622_102443_132715.png
20250622_102443_253902,-0.09,image_JP_20250622_102443_253902.png
20250622_102443_377401,-0.09,image_JP_20250622_102443_377401.png
20250622_102443_475263,-0.09,image_JP_20250622_102443_475263.png
20250622_102443_594638,-0.09,image_JP_20250622_102443_594638.png
20250622_102443_718694,-0.09,image_JP_20250622_102443_718694.png
20250622_102443_835570,-0.09,image_JP_20250622_102443_835570.png
20250622_102443_972579,-0.09,image_JP_20250622_102443_972579.png
20250622_102444_075505,-0.09,image_JP_20250622_102444_075505.png
20250622_102444_164360,-0.09,image_JP_20250622_102444_164360.png
20250622_102444_290676,-0.09,image_JP_20250622_102444_290676.png
20250622_102444_389363,-0.09,image_JP_20250622_102444_389363.png
20250622_102444_492947,-0.09,image_JP_20250622_102444_492947.png
20250622_102444_616297,-0.09,image_JP_20250622_102444_616297.png
20250622_102444_726337,-0.09,image_JP_20250622_102444_726337.png
20250622_102444_846255,-0.09,image_JP_20250622_102444_846255.png
20250622_102444_968897,-0.09,image_JP_20250622_102444_968897.png
20250622_102445_070442,-0.09,image_JP_20250622_102445_070442.png
20250622_102445_181308,-0.09,image_JP_20250622_102445_181308.png
20250622_102445_310719,-0.09,image_JP_20250622_102445_310719.png
20250622_102445_423889,-0.09,image_JP_20250622_102445_423889.png
20250622_102445_555985,-0.09,image_JP_20250622_102445_555985.png
20250622_102445_657564,-0.03,image_JP_20250622_102445_657564.png
20250622_102445_772716,-0.01,image_JP_20250622_102445_772716.png
20250622_102445_896875,-0.01,image_JP_20250622_102445_896875.png
20250622_102446_005480,-0.01,image_JP_20250622_102446_005480.png
20250622_102446_131228,-0.01,image_JP_20250622_102446_131228.png
20250622_102446_236067,-0.01,image_JP_20250622_102446_236067.png
20250622_102446_353877,-0.01,image_JP_20250622_102446_353877.png
20250622_102446_476066,-0.01,image_JP_20250622_102446_476066.png
20250622_102446_579366,-0.01,image_JP_20250622_102446_579366.png
20250622_102446_701530,0.01,image_JP_20250622_102446_701530.png
20250622_102446_829936,0.01,image_JP_20250622_102446_829936.png
20250622_102446_938714,0.01,image_JP_20250622_102446_938714.png
20250622_102447_065424,0.01,image_JP_20250622_102447_065424.png
20250622_102447_178230,0.01,image_JP_20250622_102447_178230.png
20250622_102447_284939,0.01,image_JP_20250622_102447_284939.png
20250622_102447_410642,0.01,image_JP_20250622_102447_410642.png
20250622_102447_526055,-0.02,image_JP_20250622_102447_526055.png
20250622_102447_634124,-0.02,image_JP_20250622_102447_634124.png
20250622_102447_762311,-0.02,image_JP_20250622_102447_762311.png
20250622_102447_872082,-0.02,image_JP_20250622_102447_872082.png
20250622_102447_998182,0.02,image_JP_20250622_102447_998182.png
20250622_102448_098896,0.02,image_JP_20250622_102448_098896.png
20250622_102448_222196,0.02,image_JP_20250622_102448_222196.png
20250622_102448_360975,0.02,image_JP_20250622_102448_360975.png
20250622_102448_460717,0.02,image_JP_20250622_102448_460717.png
20250622_102448_575878,0.02,image_JP_20250622_102448_575878.png
20250622_102448_697874,0.02,image_JP_20250622_102448_697874.png
20250622_102448_812161,0.01,image_JP_20250622_102448_812161.png
20250622_102448_952457,-0.01,image_JP_20250622_102448_952457.png
20250622_102449_043728,-0.01,image_JP_20250622_102449_043728.png
20250622_102449_153066,-0.01,image_JP_20250622_102449_153066.png
20250622_102449_282291,-0.01,image_JP_20250622_102449_282291.png
20250622_102449_390794,0.01,image_JP_20250622_102449_390794.png
20250622_102449_506149,0.03,image_JP_20250622_102449_506149.png
20250622_102449_641812,0.03,image_JP_20250622_102449_641812.png
20250622_102449_766143,0.03,image_JP_20250622_102449_766143.png
20250622_102449_880306,-0.01,image_JP_20250622_102449_880306.png
20250622_102449_973738,-0.01,image_JP_20250622_102449_973738.png
20250622_102450_067133,-0.01,image_JP_20250622_102450_067133.png
20250622_102450_192348,-0.01,image_JP_20250622_102450_192348.png
20250622_102450_294317,-0.01,image_JP_20250622_102450_294317.png
20250622_102450_408738,-0.01,image_JP_20250622_102450_408738.png
20250622_102450_532029,-0.01,image_JP_20250622_102450_532029.png
20250622_102450_631910,0.04,image_JP_20250622_102450_631910.png
20250622_102450_748813,0.04,image_JP_20250622_102450_748813.png
20250622_102450_892256,0.04,image_JP_20250622_102450_892256.png
20250622_102451_002470,0.02,image_JP_20250622_102451_002470.png
20250622_102451_134799,0.02,image_JP_20250622_102451_134799.png
20250622_102451_232446,0.02,image_JP_20250622_102451_232446.png
20250622_102451_343190,0.02,image_JP_20250622_102451_343190.png
20250622_102451_467092,0.02,image_JP_20250622_102451_467092.png
20250622_102451_578904,0.02,image_JP_20250622_102451_578904.png
20250622_102451_710023,-0.01,image_JP_20250622_102451_710023.png
20250622_102451_815827,-0.02,image_JP_20250622_102451_815827.png
20250622_102451_925752,-0.02,image_JP_20250622_102451_925752.png
20250622_102452_055967,-0.02,image_JP_20250622_102452_055967.png
20250622_102452_156268,-0.02,image_JP_20250622_102452_156268.png
20250622_102452_275998,-0.02,image_JP_20250622_102452_275998.png
20250622_102452_407195,-0.02,image_JP_20250622_102452_407195.png
20250622_102452_517940,-0.02,image_JP_20250622_102452_517940.png
20250622_102452_657826,-0.02,image_JP_20250622_102452_657826.png
20250622_102452_755776,-0.02,image_JP_20250622_102452_755776.png
20250622_102452_864501,-0.02,image_JP_20250622_102452_864501.png
20250622_102452_993676,-0.01,image_JP_20250622_102452_993676.png
20250622_102453_100629,-0.01,image_JP_20250622_102453_100629.png
20250622_102453_217142,-0.01,image_JP_20250622_102453_217142.png
20250622_102453_346224,-0.01,image_JP_20250622_102453_346224.png
20250622_102453_455315,-0.01,image_JP_20250622_102453_455315.png
20250622_102453_588444,-0.01,image_JP_20250622_102453_588444.png
20250622_102453_691753,-0.01,image_JP_20250622_102453_691753.png
20250622_102453_798101,-0.01,image_JP_20250622_102453_798101.png
20250622_102453_922016,-0.01,image_JP_20250622_102453_922016.png
20250622_102454_031172,-0.01,image_JP_20250622_102454_031172.png
20250622_102454_141515,-0.01,image_JP_20250622_102454_141515.png
20250622_102454_271324,-0.01,image_JP_20250622_102454_271324.png
20250622_102454_380879,-0.01,image_JP_20250622_102454_380879.png
20250622_102454_518746,0.01,image_JP_20250622_102454_518746.png
20250622_102454_617299,0.02,image_JP_20250622_102454_617299.png
20250622_102454_726380,0.02,image_JP_20250622_102454_726380.png
20250622_102454_857484,0.02,image_JP_20250622_102454_857484.png
20250622_102454_960613,0.01,image_JP_20250622_102454_960613.png
20250622_102455_127231,-0.01,image_JP_20250622_102455_127231.png
20250622_102455_236461,-0.01,image_JP_20250622_102455_236461.png
20250622_102455_332968,-0.01,image_JP_20250622_102455_332968.png
20250622_102455_452168,-0.01,image_JP_20250622_102455_452168.png
20250622_102455_561647,0.0,image_JP_20250622_102455_561647.png
20250622_102455_680896,0.04,image_JP_20250622_102455_680896.png
20250622_102455_796691,0.04,image_JP_20250622_102455_796691.png
20250622_102455_901089,0.04,image_JP_20250622_102455_901089.png
20250622_102456_024766,0.04,image_JP_20250622_102456_024766.png
20250622_102456_151347,0.04,image_JP_20250622_102456_151347.png
20250622_102456_264216,0.02,image_JP_20250622_102456_264216.png
20250622_102456_409489,0.02,image_JP_20250622_102456_409489.png
20250622_102456_513682,0.02,image_JP_20250622_102456_513682.png
20250622_102456_623766,0.02,image_JP_20250622_102456_623766.png
20250622_102456_769962,0.02,image_JP_20250622_102456_769962.png
20250622_102456_910749,0.0,image_JP_20250622_102456_910749.png
20250622_102457_043030,-0.01,image_JP_20250622_102457_043030.png
20250622_102457_142567,-0.01,image_JP_20250622_102457_142567.png
20250622_102457_231846,-0.01,image_JP_20250622_102457_231846.png
20250622_102457_369052,-0.01,image_JP_20250622_102457_369052.png
20250622_102457_471386,-0.01,image_JP_20250622_102457_471386.png
20250622_102457_591186,-0.01,image_JP_20250622_102457_591186.png
20250622_102457_698216,-0.01,image_JP_20250622_102457_698216.png
20250622_102457_817528,-0.01,image_JP_20250622_102457_817528.png
20250622_102457_975281,-0.01,image_JP_20250622_102457_975281.png
20250622_102458_081242,-0.01,image_JP_20250622_102458_081242.png
20250622_102458_213721,-0.01,image_JP_20250622_102458_213721.png
20250622_102458_323661,-0.01,image_JP_20250622_102458_323661.png
20250622_102458_474434,-0.01,image_JP_20250622_102458_474434.png
20250622_102458_606509,-0.01,image_JP_20250622_102458_606509.png
20250622_102458_685977,-0.01,image_JP_20250622_102458_685977.png
20250622_102458_776922,-0.01,image_JP_20250622_102458_776922.png
20250622_102458_921070,-0.01,image_JP_20250622_102458_921070.png
20250622_102459_043889,-0.01,image_JP_20250622_102459_043889.png
20250622_102459_189393,-0.01,image_JP_20250622_102459_189393.png
20250622_102459_281944,-0.01,image_JP_20250622_102459_281944.png
20250622_102459_380845,-0.01,image_JP_20250622_102459_380845.png
20250622_102459_536757,-0.01,image_JP_20250622_102459_536757.png
20250622_102459_629891,-0.01,image_JP_20250622_102459_629891.png
20250622_102459_717271,-0.01,image_JP_20250622_102459_717271.png
20250622_102459_841166,-0.01,image_JP_20250622_102459_841166.png
20250622_102459_952735,-0.01,image_JP_20250622_102459_952735.png
20250622_102500_128426,-0.01,image_JP_20250622_102500_128426.png
20250622_102500_225539,-0.01,image_JP_20250622_102500_225539.png
20250622_102500_325051,-0.01,image_JP_20250622_102500_325051.png
20250622_102500_490102,-0.01,image_JP_20250622_102500_490102.png
20250622_102500_594460,-0.01,image_JP_20250622_102500_594460.png
20250622_102500_746150,-0.01,image_JP_20250622_102500_746150.png
20250622_102500_844706,-0.01,image_JP_20250622_102500_844706.png
20250622_102500_940420,-0.01,image_JP_20250622_102500_940420.png
20250622_102501_073597,-0.01,image_JP_20250622_102501_073597.png
20250622_102501_165800,-0.01,image_JP_20250622_102501_165800.png
20250622_102501_332304,-0.01,image_JP_20250622_102501_332304.png
20250622_102501_432403,-0.01,image_JP_20250622_102501_432403.png
20250622_102501_532804,-0.01,image_JP_20250622_102501_532804.png
20250622_102501_681568,-0.01,image_JP_20250622_102501_681568.png
20250622_102501_773687,-0.01,image_JP_20250622_102501_773687.png
20250622_102501_897185,0.04,image_JP_20250622_102501_897185.png
20250622_102502_079623,0.05,image_JP_20250622_102502_079623.png
20250622_102502_189253,0.05,image_JP_20250622_102502_189253.png
20250622_102502_294866,0.05,image_JP_20250622_102502_294866.png
20250622_102502_393712,0.05,image_JP_20250622_102502_393712.png
20250622_102502_533675,0.02,image_JP_20250622_102502_533675.png
20250622_102502_680671,0.02,image_JP_20250622_102502_680671.png
20250622_102502_775486,0.02,image_JP_20250622_102502_775486.png
20250622_102502_909944,0.02,image_JP_20250622_102502_909944.png
20250622_102503_013691,0.02,image_JP_20250622_102503_013691.png
20250622_102503_104705,0.02,image_JP_20250622_102503_104705.png
20250622_102503_227514,0.02,image_JP_20250622_102503_227514.png
20250622_102503_323228,0.02,image_JP_20250622_102503_323228.png
20250622_102503_433162,0.02,image_JP_20250622_102503_433162.png
20250622_102503_611241,0.02,image_JP_20250622_102503_611241.png
20250622_102503_713153,0.02,image_JP_20250622_102503_713153.png
20250622_102503_857170,0.02,image_JP_20250622_102503_857170.png
20250622_102503_962555,0.02,image_JP_20250622_102503_962555.png
20250622_102504_091922,0.0,image_JP_20250622_102504_091922.png
20250622_102504_243696,0.0,image_JP_20250622_102504_243696.png
20250622_102504_330771,0.0,image_JP_20250622_102504_330771.png
20250622_102504_437270,0.0,image_JP_20250622_102504_437270.png
20250622_102504_583782,0.0,image_JP_20250622_102504_583782.png
20250622_102504_710077,0.0,image_JP_20250622_102504_710077.png
20250622_102504_847662,0.0,image_JP_20250622_102504_847662.png
20250622_102504_931407,0.0,image_JP_20250622_102504_931407.png
20250622_102505_020329,0.0,image_JP_20250622_102505_020329.png
20250622_102505_144894,0.0,image_JP_20250622_102505_144894.png
20250622_102505_249941,0.0,image_JP_20250622_102505_249941.png
20250622_102505_354913,0.0,image_JP_20250622_102505_354913.png
20250622_102505_496720,0.0,image_JP_20250622_102505_496720.png
20250622_102505_583536,0.0,image_JP_20250622_102505_583536.png
20250622_102505_745973,0.0,image_JP_20250622_102505_745973.png
20250622_102505_849198,0.0,image_JP_20250622_102505_849198.png
20250622_102505_948058,0.0,image_JP_20250622_102505_948058.png
20250622_102506_088169,0.0,image_JP_20250622_102506_088169.png
20250622_102506_178254,0.0,image_JP_20250622_102506_178254.png
20250622_102506_315005,0.0,image_JP_20250622_102506_315005.png
20250622_102506_467594,-0.03,image_JP_20250622_102506_467594.png
20250622_102506_556643,-0.03,image_JP_20250622_102506_556643.png
20250622_102506_686109,-0.03,image_JP_20250622_102506_686109.png
20250622_102506_784115,-0.03,image_JP_20250622_102506_784115.png
20250622_102506_976967,0.02,image_JP_20250622_102506_976967.png
20250622_102507_074539,0.02,image_JP_20250622_102507_074539.png
20250622_102507_167899,0.02,image_JP_20250622_102507_167899.png
20250622_102507_305957,0.02,image_JP_20250622_102507_305957.png
20250622_102507_397060,0.01,image_JP_20250622_102507_397060.png
20250622_102507_558546,-0.05,image_JP_20250622_102507_558546.png
20250622_102507_653407,-0.05,image_JP_20250622_102507_653407.png
20250622_102507_732830,-0.05,image_JP_20250622_102507_732830.png
20250622_102507_823162,-0.05,image_JP_20250622_102507_823162.png
20250622_102507_974104,-0.05,image_JP_20250622_102507_974104.png
20250622_102508_097780,-0.03,image_JP_20250622_102508_097780.png
20250622_102508_234385,0.0,image_JP_20250622_102508_234385.png
20250622_102508_322330,0.0,image_JP_20250622_102508_322330.png
20250622_102508_416801,0.0,image_JP_20250622_102508_416801.png
20250622_102508_559096,0.0,image_JP_20250622_102508_559096.png
20250622_102508_653547,0.0,image_JP_20250622_102508_653547.png
20250622_102508_739199,0.0,image_JP_20250622_102508_739199.png
20250622_102508_871881,0.0,image_JP_20250622_102508_871881.png
20250622_102508_955669,0.0,image_JP_20250622_102508_955669.png
20250622_102509_110231,0.0,image_JP_20250622_102509_110231.png
20250622_102509_231831,0.0,image_JP_20250622_102509_231831.png
20250622_102509_328467,0.0,image_JP_20250622_102509_328467.png
20250622_102509_492660,0.0,image_JP_20250622_102509_492660.png
20250622_102509_589381,0.0,image_JP_20250622_102509_589381.png
20250622_102509_730329,0.0,image_JP_20250622_102509_730329.png
20250622_102509_817876,0.0,image_JP_20250622_102509_817876.png
20250622_102509_901280,0.0,image_JP_20250622_102509_901280.png
20250622_102510_038716,0.0,image_JP_20250622_102510_038716.png
20250622_102510_175600,0.0,image_JP_20250622_102510_175600.png
20250622_102510_265457,0.0,image_JP_20250622_102510_265457.png
20250622_102510_404784,0.0,image_JP_20250622_102510_404784.png
20250622_102510_485076,0.0,image_JP_20250622_102510_485076.png
20250622_102510_567657,0.0,image_JP_20250622_102510_567657.png
20250622_102510_693411,0.0,image_JP_20250622_102510_693411.png
20250622_102510_793044,0.0,image_JP_20250622_102510_793044.png
20250622_102510_923705,0.0,image_JP_20250622_102510_923705.png
20250622_102511_014702,0.0,image_JP_20250622_102511_014702.png
20250622_102511_115174,0.0,image_JP_20250622_102511_115174.png
20250622_102511_277093,0.0,image_JP_20250622_102511_277093.png
20250622_102511_384890,0.0,image_JP_20250622_102511_384890.png
20250622_102511_509052,0.0,image_JP_20250622_102511_509052.png
20250622_102511_638068,0.0,image_JP_20250622_102511_638068.png
20250622_102511_752627,0.0,image_JP_20250622_102511_752627.png
20250622_102511_893455,0.0,image_JP_20250622_102511_893455.png
20250622_102511_989942,0.0,image_JP_20250622_102511_989942.png
20250622_102512_091425,0.0,image_JP_20250622_102512_091425.png
20250622_102512_230390,0.0,image_JP_20250622_102512_230390.png
20250622_102512_328072,0.0,image_JP_20250622_102512_328072.png
20250622_102512_438208,0.0,image_JP_20250622_102512_438208.png
20250622_102512_572610,0.0,image_JP_20250622_102512_572610.png
20250622_102512_678707,0.0,image_JP_20250622_102512_678707.png
20250622_102512_802855,0.0,image_JP_20250622_102512_802855.png
20250622_102512_908575,0.0,image_JP_20250622_102512_908575.png
20250622_102513_021763,0.0,image_JP_20250622_102513_021763.png
20250622_102513_152223,0.0,image_JP_20250622_102513_152223.png
20250622_102513_308255,0.0,image_JP_20250622_102513_308255.png
20250622_102513_434875,0.0,image_JP_20250622_102513_434875.png
20250622_102513_523102,0.0,image_JP_20250622_102513_523102.png
20250622_102513_621098,0.0,image_JP_20250622_102513_621098.png
20250622_102513_750144,0.0,image_JP_20250622_102513_750144.png
20250622_102513_866111,0.0,image_JP_20250622_102513_866111.png
20250622_102513_970642,0.0,image_JP_20250622_102513_970642.png
20250622_102514_085914,0.0,image_JP_20250622_102514_085914.png
20250622_102514_201940,0.0,image_JP_20250622_102514_201940.png
20250622_102514_324553,0.0,image_JP_20250622_102514_324553.png
20250622_102514_425212,0.0,image_JP_20250622_102514_425212.png
20250622_102514_543127,0.0,image_JP_20250622_102514_543127.png
20250622_102514_668216,0.0,image_JP_20250622_102514_668216.png
20250622_102514_768166,0.0,image_JP_20250622_102514_768166.png
20250622_102514_889874,0.0,image_JP_20250622_102514_889874.png
20250622_102515_014524,0.0,image_JP_20250622_102515_014524.png
20250622_102515_124112,0.0,image_JP_20250622_102515_124112.png
20250622_102515_238105,0.0,image_JP_20250622_102515_238105.png
20250622_102515_367137,0.0,image_JP_20250622_102515_367137.png
20250622_102515_483879,0.0,image_JP_20250622_102515_483879.png
20250622_102515_610324,0.0,image_JP_20250622_102515_610324.png
20250622_102515_704158,0.0,image_JP_20250622_102515_704158.png
20250622_102515_816286,0.0,image_JP_20250622_102515_816286.png
20250622_102515_938669,0.0,image_JP_20250622_102515_938669.png
20250622_102516_043830,0.0,image_JP_20250622_102516_043830.png
20250622_102516_165879,0.0,image_JP_20250622_102516_165879.png
20250622_102516_286310,0.0,image_JP_20250622_102516_286310.png
20250622_102516_389173,0.0,image_JP_20250622_102516_389173.png
20250622_102516_514561,0.0,image_JP_20250622_102516_514561.png
20250622_102516_625940,0.0,image_JP_20250622_102516_625940.png
20250622_102516_734915,0.0,image_JP_20250622_102516_734915.png
20250622_102516_865106,0.0,image_JP_20250622_102516_865106.png
20250622_102516_982412,0.0,image_JP_20250622_102516_982412.png
20250622_102517_083868,0.0,image_JP_20250622_102517_083868.png
20250622_102517_209745,0.0,image_JP_20250622_102517_209745.png
20250622_102517_311231,0.0,image_JP_20250622_102517_311231.png
20250622_102517_442585,0.0,image_JP_20250622_102517_442585.png
20250622_102517_553644,0.0,image_JP_20250622_102517_553644.png
20250622_102517_662499,0.0,image_JP_20250622_102517_662499.png
20250622_102517_801718,0.0,image_JP_20250622_102517_801718.png
20250622_102517_910086,0.0,image_JP_20250622_102517_910086.png
20250622_102518_030604,0.0,image_JP_20250622_102518_030604.png
20250622_102518_164474,0.0,image_JP_20250622_102518_164474.png
20250622_102518_275084,0.0,image_JP_20250622_102518_275084.png
20250622_102518_402904,0.0,image_JP_20250622_102518_402904.png
20250622_102518_505465,0.0,image_JP_20250622_102518_505465.png
20250622_102518_621312,0.0,image_JP_20250622_102518_621312.png
20250622_102518_746557,0.0,image_JP_20250622_102518_746557.png
20250622_102518_849115,0.0,image_JP_20250622_102518_849115.png
20250622_102518_972927,0.0,image_JP_20250622_102518_972927.png
20250622_102519_102872,0.0,image_JP_20250622_102519_102872.png
20250622_102519_205799,0.0,image_JP_20250622_102519_205799.png
20250622_102519_339176,0.0,image_JP_20250622_102519_339176.png
20250622_102519_449998,0.0,image_JP_20250622_102519_449998.png
20250622_102519_560102,0.0,image_JP_20250622_102519_560102.png
20250622_102519_688226,0.0,image_JP_20250622_102519_688226.png
20250622_102519_796012,0.0,image_JP_20250622_102519_796012.png
20250622_102519_923832,0.0,image_JP_20250622_102519_923832.png
20250622_102520_055512,0.0,image_JP_20250622_102520_055512.png
20250622_102520_170484,0.0,image_JP_20250622_102520_170484.png
20250622_102520_277630,0.0,image_JP_20250622_102520_277630.png
20250622_102520_372384,0.0,image_JP_20250622_102520_372384.png
20250622_102520_480891,0.0,image_JP_20250622_102520_480891.png
20250622_102520_609476,0.0,image_JP_20250622_102520_609476.png
20250622_102520_714769,0.0,image_JP_20250622_102520_714769.png
20250622_102520_848557,0.0,image_JP_20250622_102520_848557.png
20250622_102520_949980,0.0,image_JP_20250622_102520_949980.png
20250622_102521_061168,0.0,image_JP_20250622_102521_061168.png
20250622_102521_194593,0.0,image_JP_20250622_102521_194593.png
20250622_102521_296546,0.0,image_JP_20250622_102521_296546.png
20250622_102521_409340,0.0,image_JP_20250622_102521_409340.png
20250622_102521_539059,0.0,image_JP_20250622_102521_539059.png
20250622_102521_645272,0.0,image_JP_20250622_102521_645272.png
20250622_102521_774398,0.0,image_JP_20250622_102521_774398.png
20250622_102521_887355,0.0,image_JP_20250622_102521_887355.png
20250622_102521_997247,0.0,image_JP_20250622_102521_997247.png
20250622_102522_126167,0.0,image_JP_20250622_102522_126167.png
20250622_102522_224577,0.0,image_JP_20250622_102522_224577.png
20250622_102522_338615,-0.03,image_JP_20250622_102522_338615.png
20250622_102522_466417,-0.05,image_JP_20250622_102522_466417.png
20250622_102522_580013,-0.05,image_JP_20250622_102522_580013.png
20250622_102522_695340,-0.05,image_JP_20250622_102522_695340.png
20250622_102522_807258,-0.05,image_JP_20250622_102522_807258.png
20250622_102522_924454,-0.05,image_JP_20250622_102522_924454.png
20250622_102523_042638,-0.05,image_JP_20250622_102523_042638.png
20250622_102523_145559,-0.05,image_JP_20250622_102523_145559.png
20250622_102523_267350,-0.05,image_JP_20250622_102523_267350.png
20250622_102523_398252,-0.05,image_JP_20250622_102523_398252.png
20250622_102523_503504,-0.05,image_JP_20250622_102523_503504.png
20250622_102523_638529,-0.05,image_JP_20250622_102523_638529.png
20250622_102523_747952,-0.05,image_JP_20250622_102523_747952.png
20250622_102523_859868,-0.05,image_JP_20250622_102523_859868.png
20250622_102523_982839,-0.05,image_JP_20250622_102523_982839.png
20250622_102524_081682,-0.05,image_JP_20250622_102524_081682.png
20250622_102524_199622,-0.05,image_JP_20250622_102524_199622.png
20250622_102524_331707,-0.05,image_JP_20250622_102524_331707.png
20250622_102524_437723,-0.1,image_JP_20250622_102524_437723.png
20250622_102524_587124,-0.1,image_JP_20250622_102524_587124.png
20250622_102524_714637,-0.1,image_JP_20250622_102524_714637.png
20250622_102524_805743,-0.1,image_JP_20250622_102524_805743.png
20250622_102524_920302,-0.1,image_JP_20250622_102524_920302.png
20250622_102525_028410,-0.1,image_JP_20250622_102525_028410.png
20250622_102525_161528,-0.1,image_JP_20250622_102525_161528.png
20250622_102525_266757,-0.1,image_JP_20250622_102525_266757.png
20250622_102525_379617,-0.1,image_JP_20250622_102525_379617.png
20250622_102525_506826,-0.1,image_JP_20250622_102525_506826.png
20250622_102525_617812,-0.1,image_JP_20250622_102525_617812.png
20250622_102525_735366,-0.1,image_JP_20250622_102525_735366.png
20250622_102525_870490,-0.07,image_JP_20250622_102525_870490.png
20250622_102525_976587,-0.07,image_JP_20250622_102525_976587.png
20250622_102526_108864,-0.07,image_JP_20250622_102526_108864.png
20250622_102526_215697,-0.07,image_JP_20250622_102526_215697.png
20250622_102526_326597,-0.07,image_JP_20250622_102526_326597.png
20250622_102526_457856,-0.07,image_JP_20250622_102526_457856.png
20250622_102526_559069,-0.07,image_JP_20250622_102526_559069.png
20250622_102526_675422,-0.07,image_JP_20250622_102526_675422.png
20250622_102526_809754,-0.07,image_JP_20250622_102526_809754.png
20250622_102526_921562,-0.07,image_JP_20250622_102526_921562.png
20250622_102527_055201,-0.07,image_JP_20250622_102527_055201.png
20250622_102527_184266,-0.07,image_JP_20250622_102527_184266.png
20250622_102527_283548,-0.07,image_JP_20250622_102527_283548.png
20250622_102527_411028,-0.07,image_JP_20250622_102527_411028.png
20250622_102527_509912,-0.07,image_JP_20250622_102527_509912.png
20250622_102527_642075,-0.07,image_JP_20250622_102527_642075.png
20250622_102527_755632,-0.07,image_JP_20250622_102527_755632.png
20250622_102527_864945,-0.07,image_JP_20250622_102527_864945.png
20250622_102527_992319,-0.11,image_JP_20250622_102527_992319.png
20250622_102528_103108,-0.11,image_JP_20250622_102528_103108.png
20250622_102528_226181,-0.11,image_JP_20250622_102528_226181.png
20250622_102528_350473,-0.1,image_JP_20250622_102528_350473.png
20250622_102528_455494,-0.03,image_JP_20250622_102528_455494.png
20250622_102528_599234,-0.02,image_JP_20250622_102528_599234.png
20250622_102528_709249,-0.02,image_JP_20250622_102528_709249.png
20250622_102528_816082,-0.02,image_JP_20250622_102528_816082.png
20250622_102528_953522,-0.02,image_JP_20250622_102528_953522.png
20250622_102529_096813,-0.02,image_JP_20250622_102529_096813.png
20250622_102529_244649,-0.02,image_JP_20250622_102529_244649.png
20250622_102529_328103,-0.02,image_JP_20250622_102529_328103.png
20250622_102529_417312,-0.02,image_JP_20250622_102529_417312.png
20250622_102529_541611,-0.02,image_JP_20250622_102529_541611.png
20250622_102529_632799,-0.02,image_JP_20250622_102529_632799.png
20250622_102529_737498,-0.02,image_JP_20250622_102529_737498.png
20250622_102529_862068,-0.02,image_JP_20250622_102529_862068.png
20250622_102529_964268,-0.02,image_JP_20250622_102529_964268.png
20250622_102530_124396,-0.02,image_JP_20250622_102530_124396.png
20250622_102530_224144,-0.02,image_JP_20250622_102530_224144.png
20250622_102530_330249,-0.08,image_JP_20250622_102530_330249.png
20250622_102530_473151,-0.08,image_JP_20250622_102530_473151.png
20250622_102530_571229,-0.08,image_JP_20250622_102530_571229.png
20250622_102530_681648,-0.08,image_JP_20250622_102530_681648.png
20250622_102530_821435,-0.08,image_JP_20250622_102530_821435.png
20250622_102530_925949,-0.08,image_JP_20250622_102530_925949.png
20250622_102531_078154,-0.11,image_JP_20250622_102531_078154.png
20250622_102531_201910,-0.13,image_JP_20250622_102531_201910.png
20250622_102531_303359,-0.13,image_JP_20250622_102531_303359.png
20250622_102531_472958,-0.13,image_JP_20250622_102531_472958.png
20250622_102531_570249,-0.13,image_JP_20250622_102531_570249.png
20250622_102531_697382,-0.14,image_JP_20250622_102531_697382.png
20250622_102531_789241,-0.21,image_JP_20250622_102531_789241.png
20250622_102531_892583,-0.25,image_JP_20250622_102531_892583.png
20250622_102532_006534,-0.25,image_JP_20250622_102532_006534.png
20250622_102532_115505,-0.25,image_JP_20250622_102532_115505.png
20250622_102532_289142,-0.19,image_JP_20250622_102532_289142.png
20250622_102532_393808,-0.16,image_JP_20250622_102532_393808.png
20250622_102532_496087,-0.16,image_JP_20250622_102532_496087.png
20250622_102532_630228,-0.16,image_JP_20250622_102532_630228.png
20250622_102532_740902,-0.1,image_JP_20250622_102532_740902.png
20250622_102532_922049,-0.03,image_JP_20250622_102532_922049.png
20250622_102533_016252,0.04,image_JP_20250622_102533_016252.png
20250622_102533_099815,0.11,image_JP_20250622_102533_099815.png
20250622_102533_238840,0.12,image_JP_20250622_102533_238840.png
20250622_102533_349550,0.12,image_JP_20250622_102533_349550.png
20250622_102533_471414,0.12,image_JP_20250622_102533_471414.png
20250622_102533_608848,0.07,image_JP_20250622_102533_608848.png
20250622_102533_699050,0.07,image_JP_20250622_102533_699050.png
20250622_102533_836393,0.07,image_JP_20250622_102533_836393.png
20250622_102533_929921,0.05,image_JP_20250622_102533_929921.png
20250622_102534_022765,-0.02,image_JP_20250622_102534_022765.png
20250622_102534_174822,-0.09,image_JP_20250622_102534_174822.png
20250622_102534_270162,-0.11,image_JP_20250622_102534_270162.png
20250622_102534_382028,-0.11,image_JP_20250622_102534_382028.png
20250622_102534_517277,-0.11,image_JP_20250622_102534_517277.png
20250622_102534_603407,-0.07,image_JP_20250622_102534_603407.png
20250622_102534_722953,-0.01,image_JP_20250622_102534_722953.png
20250622_102534_885512,-0.01,image_JP_20250622_102534_885512.png
20250622_102534_987675,-0.01,image_JP_20250622_102534_987675.png
